,tweet_id
645857,1389196908267253760
645859,1389195187755307008
645860,1389186602518421504
645861,1389183815420059648
645862,1389181426692677632
645863,1389179118282059776
645864,1389173098142916608
645865,1389171862584897536
645866,1389170694093606912
645867,1389168906284175360
645868,1389160851760893952
645869,1389160252533215232
645870,1389157976406114304
645871,1389150975542415360
645872,1389145818272309248
645873,1389139839849746432
645874,1389134577407610880
645875,1389132866584469504
645876,1389123361335349248
645877,1389122294778368000
645878,1389112591910248448
645879,1389111466117124096
645880,1389111205889970176
645881,1389111029095878656
645882,1389109322618187776
645883,1389108625407283200
645884,1389108406380814336
645885,1389107548884668416
645886,1389100137528676352
645887,1389079126003228672
645888,1389078221333823488
645889,1389076274216415232
645890,1389067500357398528
645892,1389055239731306496
645893,1389038330109640704
645894,1389029634101039104
645895,1389024019744100352
645896,1389016306012278784
645897,1389016186508173312
645898,1389015465394065408
645899,1389009251343994880
645900,1389007452423680000
645901,1389002749702856704
645902,1389000308328747008
645903,1388993180331294720
645904,1388991762820173824
645905,1388990357015252992
645906,1388987824909717504
645907,1388978771076784128
645908,1388975655509970944
645909,1388975418569539584
645910,1388973068287152128
645911,1388969069118988288
645912,1388967667730690048
645913,1388967181350686720
645914,1388962804057640960
645915,1388956288458108928
645916,1388955458061340672
645917,1388953602157383680
645918,1388951534612930560
645919,1388948996811628544
645920,1388945830531436544
645921,1388943628190588928
645922,1388941270299537408
645923,1388933986236264448
645924,1388924136769130496
645925,1388923177275961344
645926,1388921273762390016
645927,1388903453045501952
645929,1388897262583959552
645930,1388896736429621248
645931,1388896167954636800
645932,1388895461021470720
645933,1388894895079714816
645934,1388894789416804352
645935,1388891904717230080
645936,1388891691898314752
645937,1388884962267385856
645938,1388874085086674944
645939,1388872352189005824
645940,1388871052026077184
645941,1388870657883049984
645942,1388867647987585024
645943,1388865943544205312
645944,1388862924018442240
645945,1388861287434653696
645946,1388861069058351104
645947,1388854466460401664
645948,1388854014524239872
645949,1388852946419388416
645950,1388852381245485056
645951,1388852009693028352
645952,1388846057250082816
645953,1388845258004484096
645954,1388833075954655232
645955,1388823324432687104
645956,1388822399706091520
645957,1388814070279720960
645958,1388806346150195200
645959,1388796211189141504
645960,1388786751771140096
645961,1388775655542820864
645962,1388770556934295552
645963,1388751236913012736
645964,1388746930172350464
645965,1388743317760970752
645966,1388734153714126848
645967,1388723361870606336
645968,1388720357432086528
645969,1388708849683734528
645970,1388702914571612160
645971,1388697326408151040
645972,1388683007041490944
645973,1388682974342778880
645974,1388670642032087040
645975,1388670276720791552
645976,1388661570348195840
645977,1388661266177269760
645978,1388660282818396160
645979,1388657764721774592
645980,1388653512570064896
645981,1388650696245907456
645982,1388649120328560640
645983,1388648880338702336
645984,1388643354980741120
645985,1388640199408713728
645986,1388635756692791296
645988,1388633500115509248
645989,1388633493458935808
645990,1388633284498755584
645991,1388622079969398784
645992,1388620734268850176
645993,1388618996921126912
645994,1388614196640763904
645995,1388606852951203840
645996,1388602731045195776
645997,1388602084187164672
645998,1388601973113561088
645999,1388599779584843776
646000,1388598737904173056
646001,1388589592778100736
646002,1388589186232373248
646003,1388575677771886592
646004,1388573375111614464
646005,1388569560798879744
646006,1388569494226866176
646007,1388563574214193152
646008,1388562849383989248
646009,1388560401739108352
646010,1388556070239543296
646011,1388555398400126976
646012,1388547485484920832
646013,1388541126567763968
646014,1388539698109304832
646015,1388537897679310848
646016,1388512189611446272
646017,1388504801793675264
646018,1388498197606277120
646019,1388493332741988352
646020,1388492987202686976
646021,1388491856464515072
646022,1388491714197958656
646023,1388489666576281600
646024,1388481838944067584
646025,1388476421975257088
646026,1388475881077813248
646027,1388472746062094336
646028,1388463789012660224
646029,1388462206732353536
646030,1388460893470695424
646031,1388458122377940992
646032,1388455023030546432
646033,1388454413925326848
646034,1388448936394956800
646035,1388440408150188032
646036,1388430252838473728
646037,1388428163072598016
646038,1388426729258094592
646039,1388426727295262720
646040,1388417910868086784
646041,1388410147152801792
646042,1388403010678759424
646043,1388402829690347520
646044,1388398556508160000
646045,1388381054688546816
646046,1388358009747775488
646047,1388351555099709440
646048,1388346669331214336
646049,1388336492603453440
646050,1388333509631111168
646051,1388331370175475712
646052,1388330073522987008
646053,1388325850504957952
646054,1388322827690860544
646055,1388321087067496448
646056,1388317222305738752
646057,1388316922966683648
646058,1388316602752503808
646059,1388316572809261056
646060,1388316541809164288
646061,1388316533018009600
646063,1388315997346664448
646064,1388315584631349248
646065,1388315543262924800
646066,1388315476434907136
646067,1388315218816606208
646068,1388315201062244352
646069,1388315196385595392
646070,1388315155608399872
646071,1388315099253952512
646072,1388314953669619712
646073,1388314942114127872
646074,1388314919863349248
646075,1388314867438850048
646076,1388314810543181824
646077,1388314665755635712
646078,1388314626937348096
646079,1388314584914677760
646080,1388314485513879552
646081,1388314479935426560
646082,1388314468526936064
646083,1388314389426556928
646084,1388314294090145792
646085,1388314281742061568
646086,1388313982667300864
646087,1388313914308317184
646088,1388313850399895552
646089,1388313342171832320
646090,1388313245556039680
646091,1388313229600960512
646092,1388313084834373632
646093,1388312494175924224
646094,1388312464459194368
646095,1388312458205437952
646096,1388312451154948096
646097,1388312396691910656
646098,1388312324918808576
646099,1388312313476747264
646100,1388312216089284608
646101,1388312062472851456
646102,1388312040310149120
646104,1388311904511201280
646105,1388311858126356480
646106,1388311844058710016
646107,1388311759027679232
646108,1388311704908361728
646109,1388311556983824384
646110,1388311546477088768
646111,1388311262073819136
646112,1388311248970735616
646113,1388311115147333632
646114,1388310408193269760
646115,1388310328413466624
646116,1388310252911828992
646117,1388310249438908416
646118,1388310229167878144
646119,1388310122049507328
646120,1388309959742480384
646121,1388309839911133184
646122,1388309790057709568
646123,1388309735678517248
646124,1388309665604202496
646125,1388309619596922880
646126,1388309584528527360
646127,1388309541436239872
646128,1388309497014259712
646129,1388309494208344064
646130,1388309155144888320
646131,1388309095451660288
646132,1388309020000366592
646133,1388308979537879040
646134,1388308967923744768
646135,1388308887762345984
646136,1388308827301363712
646137,1388308810196914176
646138,1388308697168982016
646139,1388308604134912000
646140,1388308567866974208
646141,1388308434861412352
646142,1388308341366083584
646143,1388308332247670784
646144,1388308323338842112
646145,1388308252631437312
646146,1388308232255557632
646147,1388308152907599872
646148,1388307983306612736
646149,1388307916495761408
646150,1388307851764932608
646151,1388307843636334592
646152,1388307801127141376
646153,1388307704381386752
646154,1388307702640566272
646155,1388307469210988544
646156,1388307449954717696
646157,1388307434427518976
646158,1388307386637512704
646159,1388307368166010880
646161,1388307209038204928
646162,1388307193213108224
646163,1388307178960740352
646164,1388307136367632384
646165,1388307059142139904
646166,1388307038325776384
646167,1388307011545178112
646168,1388306746515464192
646169,1388306679394095104
646171,1388305982208450560
646172,1388304842167263232
646173,1388303214597091328
646174,1388299778992259072
646175,1388299547072401408
646176,1388299494631038976
646177,1388299344294531072
646178,1388299326716223488
646179,1388299204418809856
646180,1388299172571402240
646181,1388299101008138240
646182,1388299038986932224
646183,1388299036231405568
646184,1388299031143714816
646185,1388299014223765504
646186,1388298989888487424
646187,1388298851648524288
646188,1388298819863990272
646189,1388298775832236032
646190,1388298603907534848
646191,1388298521162379264
646192,1388298451285389312
646193,1388298420302106624
646194,1388298390220513280
646195,1388298373707575296
646196,1388298366589751296
646197,1388298342849986560
646198,1388298315003928576
646199,1388298213606625280
646200,1388298153561149440
646201,1388298015966961664
646202,1388298011181211648
646203,1388298010480816128
646204,1388297856197464064
646205,1388297826707419136
646206,1388297758545694720
646207,1388297751193083904
646208,1388297643235942400
646209,1388297533588267008
646210,1388297506774261760
646211,1388297497387311104
646212,1388297446640418816
646213,1388297438230896640
646214,1388297385923731456
646215,1388297370920685568
646216,1388297311701381120
646217,1388294083051986944
646218,1388288488420741120
646219,1388288402731192320
646220,1388285542643666944
646221,1388284662452158464
646222,1388282687685730304
646223,1388282655876157440
646224,1388282620199546880
646225,1388282601220280320
646226,1388282599823585280
646227,1388282584136765440
646228,1388282446114967552
646229,1388282399491084288
646230,1388282396487962624
646231,1388282392469778432
646232,1388282373498974208
646233,1388282352091205632
646234,1388282321728507904
646235,1388282301868556288
646236,1388282301566619648
646237,1388282295082229760
646238,1388282202505588736
646239,1388282198520967168
646240,1388282185619214336
646241,1388282175246700544
646242,1388282172142981120
646243,1388282150814892032
646244,1388282132859170816
646245,1388282124852252672
646246,1388282106728550400
646247,1388282091343843328
646248,1388282044367638528
646249,1388282037501583360
646250,1388282034355900416
646251,1404589262536798208
646252,1404589247185797120
646253,1404586917094584320
646254,1404584921197268992
646255,1404584294308192256
646256,1404583590667640832
646257,1404582674401009664
646258,1404582605790482432
646259,1404579027998887936
646260,1404578993458778112
646261,1404578892086759424
646262,1404578481183367168
646263,1404576607327621120
646264,1404576010113224704
646265,1404575729900265472
646266,1404575352899391488
646267,1404574657659953152
646268,1404572794629799936
646269,1404571861078396928
646270,1404569992595755008
646271,1404569477828722688
646272,1404568286038310912
646273,1404564863507222528
646274,1404564398073544704
646275,1404562891781545984
646276,1404562533810413568
646278,1404560535560019968
646279,1404558422247297024
646280,1404557115478392832
646281,1404556542687416320
646282,1404552162768658432
646283,1404551085029724160
646284,1404550477799383040
646285,1404549387141849088
646286,1404549167104540672
646287,1404547955282137088
646288,1404546390412365824
646289,1404544762502422528
646290,1404543245737250816
646291,1404542273564651520
646292,1404540432357335040
646293,1404540353965920256
646294,1404539177014857728
646295,1404538486355550208
646296,1404538474984792064
646297,1404538031877627904
646298,1404535623667515392
646299,1404535351448936448
646300,1404534347642908672
646301,1404533844783472640
646302,1404532156853067776
646303,1404531530299543552
646304,1404530946121031680
646305,1404529941966987264
646306,1404526906335244288
646307,1404526859572768768
646308,1404526478348357632
646309,1404523629547712512
646310,1404523503609597952
646311,1404522071485337600
646312,1404521036150837248
646313,1404518249224720384
646314,1404516143751221248
646315,1404515665956986880
646316,1404514764580167680
646317,1404514581343617024
646318,1404514335360176128
646319,1404514111413796864
646320,1404513381504241664
646321,1404513372373229568
646322,1404512923423178752
646323,1404510758260596736
646324,1404506919818104832
646325,1404506202722160640
646326,1404504836842868736
646327,1404502700776034304
646328,1404501352307363840
646329,1404500262383849472
646330,1404497847857393664
646331,1404497040411922432
646332,1404496465200914432
646333,1404495832745857024
646334,1404495098553896960
646335,1404493856905777152
646336,1404493525618597888
646337,1404491299810689024
646338,1404490538980712448
646339,1404490523977650176
646340,1404489620549685248
646341,1404489620096786432
646342,1404489412306669568
646343,1404487864424009728
646344,1404487861957763072
646345,1404486449735606272
646346,1404486131014463488
646347,1404485798016131072
646348,1404485062037368832
646349,1404484746705518592
646350,1404483239683805184
646351,1404479623518429184
646352,1404478832128704512
646353,1404477627126095872
646354,1404475553030287360
646355,1404474688416501760
646356,1404474683081244672
646357,1404474585370660864
646358,1404474307602833408
646359,1404471874063568896
646360,1404469879969779712
646361,1404468783549321216
646362,1404468472336191488
646363,1404467256814362624
646364,1404467256340385792
646365,1404464652583505920
646366,1404463672282468352
646367,1404463588832468992
646368,1404463586689179648
646369,1404456433576513536
646370,1404455897385025536
646371,1404450986672930816
646372,1404450582199472128
646373,1404448428655058944
646374,1404448359562182656
646375,1404445862735011840
646376,1404445447989698560
646377,1404442117813030912
646378,1404441970857054208
646379,1404441590098239488
646380,1404440330779377664
646381,1404438880774934528
646382,1404438792631734272
646383,1404438682665431040
646384,1404437113387376640
646385,1404433837019574272
646386,1404432310712287232
646387,1404430774766653440
646388,1404430445924786176
646389,1404429125067157504
646390,1404427020222832640
646391,1404424251294289920
646392,1404424226094915584
646393,1404424222198226944
646394,1404421941797216256
646395,1404421516448735232
646396,1404419822776033280
646397,1404419790773628928
646398,1404418242949521408
646399,1404415431562219520
646400,1404413048534700032
646401,1404412476020695040
646402,1404409651333042176
646403,1404408385026465792
646404,1404404538069508096
646405,1404401937072758784
646406,1404401124061425664
646407,1404399692255879168
646408,1404398902200225792
646409,1404398755793707008
646410,1404398137603620864
646411,1404397306108157952
646412,1404394699016732672
646413,1404394274339315712
646414,1404391818830041088
646415,1404387212771344384
646416,1404385382003875840
646417,1404380423350853632
646418,1404380420729364480
646419,1404380419244634112
646420,1404376482131025920
646421,1404375696932229120
646422,1404369975905767424
646423,1404368513381371904
646424,1404364572316901376
646425,1404360655516413952
646426,1404357975834337280
646427,1404357806992592896
646428,1404355228393259008
646429,1404352784611254272
646430,1404348319023779840
646431,1404347809545945088
646432,1404347542259781632
646434,1404347101312655360
646435,1404345886151376896
646436,1404345376526712832
646437,1404341145946103808
646438,1404338582261731328
646439,1404334357020483584
646440,1404330914134384640
646441,1404327263017914368
646442,1404326166685573120
646443,1404318183331446784
646444,1404315089629421568
646445,1404311338030141440
646446,1404311257495261184
646447,1404310296903131136
646448,1404309616821882880
646449,1404305042564259840
646450,1404301153601351680
646451,1404301153161015296
646452,1404300736205365248
646453,1404300131311095808
646454,1404299600459177984
646455,1404298262358593536
646456,1404296258215243776
646457,1404296183799894016
646458,1404294237697363968
646459,1404292798925328384
646460,1404292270988353536
646461,1404292043950616576
646462,1404288278333825024
646463,1404286336693985280
646464,1404284113209593856
646465,1404278091686596608
646466,1404277782536916992
646468,1404276197652008960
646469,1404275811935395840
646470,1404275810492502016
646471,1404274857337147392
646472,1404274666395602944
646473,1404271703375572992
646474,1404270973726171136
646475,1404270424163188736
646476,1404266106680918016
646477,1404264434537795584
646478,1404264069293543424
646479,1404261571723894784
646480,1404260767545708544
646481,1404260750705762304
646482,1404255365731020800
646483,1404253490550038528
646484,1404252020526125056
646485,1404250509096243200
646486,1404247556390014976
646487,1404246730871296000
646488,1404244101495615488
646489,1404244098869993472
646490,1404243986693300224
646491,1404241893819551744
646492,1404237742414905344
646493,1404237536814190592
646494,1404233203288883200
646495,1404228045058179072
646496,1404228011554226176
646497,1404227445163708416
646498,1404227333746302976
646499,1404225999114543104
646500,1404223787252465664
646501,1404222687933784064
646502,1404219997828825088
646503,1404217064043204608
646504,1404214741334052864
646505,1404213044964741120
646506,1404212794241716224
646507,1404212747328425984
646508,1404208543692210176
646509,1404208228251090944
646510,1404205030903795712
646511,1404202550375583744
646512,1404202534185623552
646513,1404202093892808704
646514,1404199589180284928
646515,1404198233438515200
646516,1404198127280721920
646517,1404197470804987904
646518,1404195384176566272
646519,1404194440227561472
646520,1404191640588374016
646521,1404189246395752448
646522,1404186435201245184
646523,1404180426634186752
646524,1404179299603734528
646525,1404176107591680000
646526,1404170030158336000
646527,1404169606911070208
646528,1404169576875794432
646529,1404168299391422464
646530,1404167473428111360
646531,1404166857591042048
646532,1404166192122798080
646533,1404159294577299456
646534,1404158376968286208
646535,1404156042326511616
646536,1404155980804505600
646537,1404154355650109440
646538,1404152732714516480
646539,1404151893207654400
646540,1404150177716375552
646541,1404148812529037312
646542,1404146642027266048
646543,1404146441145180160
646544,1404141094032531456
646545,1404138939988992000
646546,1404137915668647936
646547,1404135249643147264
646548,1404131588170866688
646549,1404129410576531456
646550,1404128595082162176
646551,1404127535072432128
646552,1404127392587608064
646553,1404126996351705088
646554,1404123285940473856
646555,1404121626921164800
646556,1404116749889392640
646557,1404111315493347328
646558,1404106308433825792
646559,1404103109702471680
646560,1404102403599650816
646561,1404101856545193984
646562,1404100378304516096
646563,1404094526730428416
646564,1404094328536846336
646565,1404093759462248448
646566,1404090929053634560
646567,1404090747796832256
646568,1404086456193196032
646569,1404084865566330880
646570,1404083429248012288
646571,1404080445881466880
646572,1404079498216230912
646573,1404076985752580096
646574,1404075029420199936
646576,1404074517140578304
646577,1404073920697937920
646578,1404073912015769600
646579,1404073878431936512
646580,1404072031465975808
646581,1404072008069963776
646582,1404071008118534144
646583,1404068438482509824
646584,1404064877837234176
646585,1404063135284314112
646586,1404062834737106944
646587,1404061636151844864
646588,1404056039083982848
646589,1404049645370675200
646590,1404049194130841600
646591,1404045696827801600
646592,1404044344856883200
646593,1404040987270254592
646594,1404039086806126592
646595,1404035899063783424
646596,1404032717096894464
646597,1404032204695552000
646598,1404032177227112448
646599,1404031253767094272
646600,1404030081253752832
646601,1404029446189817856
646602,1404026543647645696
646603,1404026201535098880
646604,1404024743427194880
646605,1404020674683879424
646606,1404020323553402880
646607,1404016095065907200
646608,1404015530890178560
646609,1404014007950790656
646610,1404012913484988416
646611,1404008262551302144
646612,1404004067341393920
646613,1404003850546302976
646614,1403994812970278912
646615,1403993772346818560
646616,1403992564626243584
646617,1403989332105388032
646618,1403988202914992128
646619,1403984456285704192
646620,1403984198868865024
646621,1403983844227698688
646622,1403982363848237056
646623,1403977013862354944
646624,1403977011656278016
646626,1403973890217373696
646627,1403973286627876864
646628,1403970434761072640
646629,1403970402125221888
646630,1403969543685480448
646631,1403966484234194944
646632,1403965292682776576
646633,1403965109962162176
646634,1403958469330305024
646635,1403951658158071808
646636,1403945614145167360
646637,1403943363267555328
646638,1403941669272113152
646639,1403941077334245376
646640,1403939872537075712
646641,1403936448739364864
646642,1403934884415131648
646643,1403933518174973952
646644,1403932255689449472
646645,1403931855263617024
646646,1403931497829224448
646647,1403928790690983936
646648,1403925554567409664
646649,1403923519939899392
646650,1403920674779844608
646651,1403920545226264576
646652,1403920327239897088
646653,1403919965539819520
646654,1403914134014414848
646655,1403912195386138624
646656,1403911984966365184
646657,1403907552228880384
646658,1403903648409677824
646659,1403901907844800512
646660,1403901746079010816
646661,1403899340758847488
646662,1403897551485640704
646663,1403896474295885824
646664,1403895536835432448
646665,1403892273998270464
646666,1403891203511406592
646667,1403885253681287168
646668,1403879663454154752
646669,1403879355571486720
646670,1403876457542307840
646671,1403870803448446976
646672,1403870377684525056
646673,1403868953307459584
646674,1403863616298754048
646675,1403860524446584832
646676,1403857144286531584
646677,1403857082596704256
646678,1403846205596221440
646679,1403842604752584704
646680,1403842075171328000
646681,1403841060464259072
646682,1403838469634408448
646683,1403837922537787392
646684,1403830774831460352
646685,1403830001481433088
646686,1403826750002536448
646687,1403823089444610048
646688,1403821063960682496
646689,1403821023573647360
646690,1403820936701169664
646691,1403818925918281728
646692,1403818737501884416
646693,1403815606105915392
646694,1403810678503321600
646695,1403799229752020992
646696,1403799193186095104
646697,1403798011470249984
646698,1403797041864605696
646699,1403796235455111168
646700,1403795210757361664
646701,1403792053906120704
646702,1403784610044076032
646703,1403783791391477760
646704,1403780368721793024
646705,1403775379802705920
646706,1403771105068867584
646707,1403769929384484864
646708,1403769224082989056
646709,1403768935518986240
646710,1403766047023398912
646711,1403763172415311872
646712,1403762696298786816
646713,1403757870856904704
646714,1403757803248914432
646715,1403757088048914432
646716,1403757082965315584
646717,1403756276585320448
646718,1403751514691231744
646719,1403750694918656000
646720,1403749581775544320
646721,1403748073365381120
646722,1403746471527305216
646723,1403744862332096512
646724,1403742876840890368
646725,1403742136189739008
646726,1403740721329364992
646727,1403740297981427712
646728,1403739071726473216
646729,1403734928198623232
646730,1403734413951655936
646731,1403732903343779840
646732,1403730273615810560
646733,1403728259804590080
646734,1403728131345764352
646735,1403728083404918784
646736,1403728042250412032
646737,1403726771976032256
646738,1403725328112140288
646739,1403724709699670016
646740,1403723303060189184
646741,1403723262543101952
646742,1403722580318732288
646743,1403722556998365184
646744,1403720966694477824
646745,1403720662619803648
646746,1403719695937818624
646747,1403718648607526912
646748,1403718231630753792
646749,1403717478564438016
646750,1403716666287177728
646751,1403713374735810560
646752,1403712544523554816
646753,1403710957772230656
646754,1403710863819874304
646755,1403710561360257024
646756,1403707890834214912
646757,1403706428804665344
646758,1403705004100358144
646759,1403703376743788544
646760,1403701226248839168
646761,1403700618078871552
646762,1403699225540665344
646763,1403698168886435840
646764,1403697770800857088
646765,1403697594149314560
646766,1403693232593244160
646767,1403692978108080128
646768,1403692718031790080
646769,1403691943557840896
646770,1403691488681336832
646771,1403683512864083968
646772,1403677217872179200
646773,1403676540282544128
646774,1403671154150182912
646775,1403670746946224128
646776,1403668591384408064
646777,1403665847218937856
646778,1403664579784282112
646779,1403662394761515008
646780,1403662039155945472
646781,1403654589900111872
646782,1403652658615914496
646783,1403649767540871168
646784,1403648002531774464
646785,1403647343472283648
646786,1403641755518464000
646787,1403636715563126784
646788,1403636673737601024
646789,1403635620761776128
646790,1403634575167811584
646791,1403631802355441664
646792,1403631018381348864
646793,1403630388287873024
646794,1403627497477087232
646795,1403625260688236544
646796,1403625161023057920
646797,1403624916273053696
646798,1403624619098185728
646799,1403622723486511104
646800,1403620243029827584
646801,1403619419796885504
646802,1403617400138895360
646803,1403612460259721216
646804,1403611134716940288
646805,1403610913433870336
646806,1403595294919598080
646807,1403594585914232832
646808,1403594202806685696
646809,1403590929756295168
646810,1403587478661910528
646811,1403583265466945536
646812,1403579387178491904
646813,1403577848938438656
646814,1403573906858860544
646815,1403573366917799936
646816,1403569516756434944
646817,1403567713096802304
646818,1403556899774156800
646819,1403556618567045120
646820,1403555398083284992
646821,1403554723601412096
646822,1403550086022328320
646823,1403540284324057088
646824,1403540123942260736
646825,1403537602901331968
646826,1403529172828491776
646827,1403523184062775296
646828,1403522673003491328
646829,1403519998480601088
646830,1403519967140716544
646831,1403509629133393920
646832,1403508924687474688
646833,1403503307151323136
646834,1403502034729451520
646835,1403497938798657536
646836,1403490980687454208
646837,1403490728970534912
646838,1403489555546836992
646839,1403485934331432960
646840,1403485559172042752
646841,1403481873108520960
646842,1403481754770477056
646844,1403481426587226112
646845,1403479630665990144
646846,1403479369046237184
646847,1403473256808685568
646848,1403472174120280064
646849,1403469176417624064
646850,1403469153353322496
646851,1403467013352132608
646852,1403466093537148928
646853,1403464552025628672
646854,1403463416979890176
646855,1403458540002480128
646856,1403458516631781376
646857,1403458491486932992
646858,1403454661441593344
646859,1403448988787888128
646860,1403446984036564992
646861,1403446174477164544
646862,1403444455445864448
646863,1403444397857906688
646864,1403443812572172288
646865,1403443694032859136
646866,1403442413507645440
646867,1403442328623194112
646868,1403439353578151936
646869,1403437927506587648
646870,1403429931888095232
646871,1403429815307309056
646872,1403423622971199488
646873,1403423607972372480
646874,1403422425694584832
646875,1403417603406766080
646876,1403417344811098112
646877,1403416663748395008
646878,1403415807514877952
646879,1403415739156008960
646880,1403413275522613248
646881,1403413245243707392
646882,1403411793800613888
646883,1403411649168560128
646884,1403411627492454400
646885,1403410444170055680
646886,1403409657314557952
646887,1403409435968425984
646888,1403405671719079936
646889,1403405573396131840
646890,1403404559993786368
646891,1403402136164110336
646892,1403399590112550912
646893,1403399459602640896
646894,1403398495386615808
646895,1403398228129767424
646896,1403393591616147456
646897,1403392105943339008
646898,1403389058894663680
646899,1403388652944830464
646900,1403385118576701440
646901,1403384539850829824
646902,1403384009015627776
646903,1403382877698527232
646904,1403374971804606464
646905,1403373723768475648
646906,1403373071071862784
646907,1403372194281836544
646908,1403372189462712320
646909,1403371502620135424
646910,1403369237209518080
646911,1403369206876454912
646912,1403364936340983808
646913,1403362923293065216
646914,1403362844326957056
646915,1403358907406368768
646916,1403357367958376448
646918,1403355857887404032
646919,1403351113739481088
646920,1403348878938632192
646921,1403347907378651136
646922,1403346058340675584
646923,1403345446282698752
646924,1403343641796657152
646925,1403341631831560192
646926,1403341179555549184
646927,1403338662117462016
646928,1403336213080199168
646929,1403334754288779264
646930,1403334594800279552
646931,1403333703233835008
646932,1403330847281909760
646933,1403328775715180544
646934,1403328666399121408
646935,1403327295650160640
646936,1403327258534756352
646937,1403327056587411456
646938,1403325387220918272
646939,1403324813607948288
646940,1403314772486012928
646941,1403313597263011840
646942,1403310863189254144
646943,1403310747623514112
646944,1403309340467941376
646945,1403306986901540864
646946,1403304176889778176
646947,1403304048288223232
646948,1403303744679317504
646949,1403303020767498240
646950,1403296799427751936
646951,1403296253878939648
646952,1403293311855566848
646953,1403289387539042304
646954,1403288380134236160
646955,1403287421085646848
646956,1403285813874548736
646957,1403285751790542848
646958,1403285037974528000
646959,1403284351408918528
646960,1403284330642915328
646961,1403283648141422592
646962,1403281245455409152
646963,1403280572135329792
646964,1403279749611356160
646965,1403278853607460864
646966,1403278465139412992
646967,1403274862483869696
646968,1403274119332782080
646969,1403269073778118656
646970,1403268990038859776
646971,1403268410100826112
646973,1403259137702596608
646974,1403258834940874752
646975,1403255376154398720
646976,1403251606892785664
646977,1403249168194453504
646978,1403247282548576256
646979,1403242350512640000
646980,1403238936533733376
646981,1403238861459894272
646982,1403230767140937728
646983,1403228529869811712
646984,1403226470319853568
646985,1403223961798955008
646986,1403223751928451072
646987,1403222640525905920
646988,1403221760615481344
646989,1403216936024952832
646990,1403215955426123776
646991,1403210461655580672
646992,1403207640822390784
646993,1403207323506528256
646994,1403205415773605888
646995,1403198899867639808
646996,1403198353932914688
646997,1403198051167125504
646998,1403191291349852160
646999,1403190783881191424
647000,1403189830729621504
647001,1403188055708618752
647002,1403177067512954880
647003,1403171625063923712
647004,1403170514055548928
647005,1403167935221407744
647006,1403164923333537792
647007,1403157762775736320
647008,1403157034812547072
647009,1403156832697438208
647010,1403156348985020416
647011,1403153992125861888
647012,1403151974720151552
647013,1403150762084028416
647014,1403149637943398400
647015,1403146077059129344
647016,1403146039629025280
647017,1403145340090404864
647018,1403143903533019136
647019,1403141490654814208
647020,1403141286077501440
647021,1403141248211468288
647022,1403140841867251712
647023,1403137977895763968
647024,1403137837428584448
647025,1403134183074062336
647026,1403133797885829120
647027,1403132367645016064
647028,1403130288440590336
647029,1403128997647634432
647030,1403128854047252480
647031,1403128701135556608
647032,1403128276852240384
647033,1403127168570380288
647034,1403126671499091968
647035,1403125041773023232
647036,1403124030312378368
647037,1403123795787796480
647038,1403119388283314176
647039,1403118605399728128
647040,1403118307209891840
647041,1403104751814955008
647042,1403103434077790208
647043,1403103381057683456
647044,1403102276592472064
647045,1403100678126440448
647046,1403100079578251264
647047,1403094996182519808
647048,1403094556732690432
647049,1403086368406872064
647050,1403078734148669440
647051,1403077215982600192
647052,1403075034780823552
647053,1403056527930445824
647054,1403055570974822400
647055,1403044237227220992
647056,1403037959411097600
647058,1403022984797769728
647059,1403013021732012032
647060,1403012637340934144
647061,1403012076054794240
647062,1403011495810699264
647063,1403011495743606784
647064,1403010905504374784
647065,1403010778689593344
647066,1403010239339761664
647067,1403009949899313152
647068,1403009880915652608
647069,1403009650514083840
647070,1403009538270318592
647071,1403009478279241728
647072,1403008832561987584
647073,1403008788806914048
647074,1403008667834802176
647075,1403008513534738432
647076,1403008303559544832
647077,1403007904731512832
647078,1403007641182343168
647079,1403007632210857984
647080,1403006939391426560
647081,1403006630917193728
647082,1403006331921920000
647083,1403005733105332224
647084,1403005267772649472
647085,1403005131583492096
647086,1403004164611842048
647087,1403003433070698496
647088,1403002964743114752
647089,1403002722442379264
647090,1403002457236508672
647091,1403002427192668160
647092,1403002225790578688
647093,1403002072815992832
647094,1403002022555652096
647095,1403002022211710976
647096,1403001792229642240
647097,1403001624189014016
647098,1403001405242183680
647099,1403001294390906880
647100,1403001157404872704
647101,1403001131513442304
647102,1403000295043473408
647103,1403000022493392896
647104,1402999731903635456
647105,1402998892325523456
647106,1402998715061657600
647107,1402997673179844608
647108,1402996530244513792
647109,1402993723869261824
647110,1402993585130147840
647111,1402993570269655040
647112,1402993457145081856
647113,1402993025878351872
647114,1402990278248583168
647115,1402990040184020992
647116,1402986445493751808
647117,1402985429595344896
647118,1402980725008314368
647119,1402979082619527168
647120,1402975604652359680
647121,1402975026584952832
647122,1402973955661701120
647123,1402973139978625024
647124,1402972532064591872
647125,1402972164245053440
647126,1402971883922853888
647127,1402971878637981696
647128,1402971126595207168
647129,1402967256485666816
647130,1402965500104220672
647131,1402962871655579648
647132,1402960885199556608
647133,1402960237473288192
647134,1402956802728382464
647135,1402955908213313536
647137,1402953486959054848
647138,1402951953638821888
647139,1402950948872466432
647140,1402948327386370048
647141,1402943981521096704
647142,1402942172891058176
647143,1402941202232655872
647144,1402941104446652416
647145,1402939730774347776
647146,1402939001955401728
